R_FID,center_x,center_y,s_length,humidity
3456,103.762371,30.526717,1000,96.12
3457,103.762371,30.5896,1000,94.18
3458,103.762371,30.643499,1000,93.83
3459,103.772779,30.400953,1000,84.28
3460,103.772779,30.41892,1000,87.46
3461,103.772779,30.544684,1000,96.92
3462,103.772779,30.5896,1000,94.81
3463,103.772779,30.652482,1000,94.09
3464,103.772779,30.661465,1000,94.41
3465,103.772779,30.715364,1000,95.5
3466,103.772779,30.957912,1000,95.83
3467,103.783187,30.463835,1000,90.36
3468,103.783187,30.535701,1000,95.94
3469,103.783187,30.580616,1000,95.96
3470,103.783187,30.607566,1000,94.52
3471,104.366037,30.472818,1000,91.81
3472,104.366037,30.490785,1000,92.02
3473,104.366037,30.544684,1000,92.54
3474,104.366037,30.634515,1000,92.41
3475,104.366037,30.643499,1000,92.93
3476,104.366037,30.661465,1000,93.68
3477,104.366037,30.850113,1000,92.88
3478,104.366037,30.868079,1000,92.4
3479,104.376444,30.445869,1000,89.92
3480,104.376444,30.517734,1000,91.62
3481,104.376444,30.598583,1000,91.46
3482,104.376444,30.643499,1000,92.23
3483,104.376444,30.78723,1000,94.56
3484,104.376444,30.796213,1000,94.56
3485,104.376444,30.805196,1000,95.73
3486,104.376444,30.832146,1000,94.77
3487,104.376444,30.904012,1000,94.44
3488,104.376444,30.930962,1000,94.3
3489,104.386853,30.356037,1000,87.43
3490,104.386853,30.427903,1000,88.97
3491,104.386853,30.526717,1000,91.26
3492,104.386853,30.544684,1000,91.54
3493,104.386853,30.5896,1000,91.26
3494,104.386853,30.733331,1000,90.99
3495,104.386853,30.796213,1000,94.42
3496,104.386853,30.841129,1000,93.82
3497,104.386853,30.868079,1000,93.9
3498,104.386853,30.912995,1000,95.34
3499,104.397261,30.374004,1000,87.16
3500,104.397261,30.39197,1000,87.18
3501,104.397261,30.409936,1000,87.86
3502,104.397261,30.454852,1000,89.58
3503,104.397261,30.607566,1000,90.64
3504,104.397261,30.643499,1000,91.27
3505,104.397261,30.742314,1000,91.23
3506,104.397261,30.957912,1000,94.76
3507,104.407669,30.347054,1000,88.44
3508,104.407669,30.382987,1000,88.28
3509,104.407669,30.445869,1000,89.3
3510,104.407669,30.463835,1000,89.69
3511,104.407669,30.526717,1000,90.49
3512,104.407669,30.544684,1000,90.82
3513,104.407669,30.56265,1000,91.03
3514,104.407669,30.76028,1000,91.22
3515,104.407669,30.81418,1000,94.27
3516,104.407669,30.823163,1000,93.94
3517,104.407669,30.895029,1000,96.09
3518,104.418077,30.544684,1000,90.56
3519,104.418077,30.598583,1000,89.84
3520,104.418077,30.661465,1000,90.56
3521,104.418077,30.778247,1000,93.01
3522,104.418077,30.805196,1000,93.7
3523,104.418077,30.850113,1000,92.25
3524,104.418077,30.859096,1000,93.02
3525,104.418077,30.895029,1000,95.98
3526,104.428485,30.39197,1000,90.34
3527,104.428485,30.427903,1000,89.9
3528,104.428485,30.463835,1000,89.47
3529,104.428485,30.499768,1000,89.33
3530,104.428485,30.571633,1000,90.06
3531,104.428485,30.616549,1000,88.94
3532,104.428485,30.706381,1000,92.81
3533,104.428485,30.742314,1000,93.25
3534,104.428485,30.751297,1000,92.68
3535,104.428485,30.886046,1000,94.7
3536,104.438893,30.427903,1000,90.33
3537,104.438893,30.463835,1000,89.37
3538,104.438893,30.598583,1000,88.85
3539,104.438893,30.625532,1000,88.27
3540,104.438893,30.670448,1000,89.2
3541,104.438893,30.724348,1000,93.34
3542,104.438893,30.751297,1000,93.32
3543,104.438893,30.81418,1000,92.11
3544,104.438893,30.850113,1000,91.11
3545,103.876859,30.688415,1000,86.22
3546,103.876859,30.706381,1000,86.88
3547,103.876859,30.751297,1000,88.95
3548,103.876859,30.823163,1000,94.57
3549,103.876859,30.868079,1000,97.03
3550,103.876859,30.886046,1000,96.9
3551,103.876859,30.930962,1000,94.84
3552,103.887267,30.347054,1000,82.94
3553,103.887267,30.409936,1000,85.06
3554,103.887267,30.427903,1000,86.97
3555,103.887267,30.490785,1000,92.08
3556,103.887267,30.499768,1000,91.7
3557,103.887267,30.571633,1000,87.44
3558,103.887267,30.598583,1000,89.87
3559,103.887267,30.652482,1000,87.65
3560,103.887267,30.724348,1000,87.16
3561,103.887267,30.823163,1000,94.08
3562,103.887267,30.859096,1000,96.66
3563,103.887267,30.868079,1000,96.97
3564,103.887267,30.930962,1000,94.24
3565,103.897674,30.374004,1000,82.96
3566,103.897674,30.481802,1000,91.31
3567,103.897674,30.490785,1000,91.32
3568,103.897674,30.652482,1000,86.92
3569,103.897674,30.724348,1000,86.92
3570,103.897674,30.76028,1000,88.45
3571,103.897674,30.886046,1000,96.7
3572,103.897674,30.921979,1000,94.42
3573,103.908083,30.347054,1000,83.06
3574,103.908083,30.41892,1000,85.56
3575,103.908083,30.454852,1000,88.4
3576,103.908083,30.553667,1000,86.05
3577,103.908083,30.706381,1000,86.22
3578,103.908083,30.742314,1000,87.79
3579,103.908083,30.796213,1000,89.79
3580,103.908083,30.904012,1000,95.38
3581,103.908083,30.957912,1000,91.71
3582,103.91849,30.356037,1000,83.2
3583,103.91849,30.409936,1000,84.68
3584,103.91849,30.472818,1000,89.35
3585,103.91849,30.499768,1000,89.33
3586,103.91849,30.508751,1000,88.58
3587,103.91849,30.724348,1000,86.59
3588,103.91849,30.850113,1000,96.2
3589,103.928899,30.427903,1000,85.59
3590,103.928899,30.463835,1000,87.87
3591,103.928899,30.544684,1000,86.19
3592,103.928899,30.571633,1000,85.33
3593,103.928899,30.580616,1000,85.56
3594,103.928899,30.634515,1000,85.6
3595,103.928899,30.724348,1000,86.43
3596,103.928899,30.742314,1000,87.27
3597,103.928899,30.76028,1000,87.75
3598,103.928899,30.796213,1000,89.28
3599,103.928899,30.939945,1000,89.92
3600,103.939307,30.374004,1000,82.9
3601,103.939307,30.427903,1000,85.11
3602,103.939307,30.526717,1000,86.41
3603,103.939307,30.724348,1000,86.33
3604,103.939307,30.78723,1000,90.08
3605,103.939307,30.832146,1000,94.85
3606,103.939307,30.868079,1000,97.12
3607,103.939307,30.904012,1000,94.29
3608,103.949715,30.356037,1000,83.46
3609,103.949715,30.374004,1000,82.9
3610,103.949715,30.400953,1000,83.97
3611,103.949715,30.517734,1000,86.29
3612,103.949715,30.598583,1000,84.7
3613,103.949715,30.724348,1000,86.24
3614,103.949715,30.778247,1000,90.05
3615,103.949715,30.78723,1000,91.04
3616,103.949715,30.948929,1000,88.46
3617,103.960123,30.445869,1000,84.33
3618,104.043387,30.445869,1000,81.7
3619,104.043387,30.5896,1000,83.3
3620,104.043387,30.634515,1000,82.99
3621,104.043387,30.652482,1000,83.67
3622,104.043387,30.661465,1000,83.64
3623,104.043387,30.948929,1000,90.88
3624,104.053796,30.374004,1000,84.14
3625,104.053796,30.445869,1000,82.55
3626,104.053796,30.598583,1000,83.45
3627,104.053796,30.643499,1000,83
3628,104.053796,30.679432,1000,83.4
3629,104.053796,30.769264,1000,89.43
3630,104.053796,30.78723,1000,91.65
3631,104.053796,30.823163,1000,95.57
3632,104.064203,30.571633,1000,84.08
3633,104.064203,30.634515,1000,82.32
3634,104.064203,30.670448,1000,83.12
3635,104.064203,30.832146,1000,96.38
3636,104.064203,30.868079,1000,97.09
3637,104.064203,30.886046,1000,96.49
3638,104.074612,30.338071,1000,87.55
3639,104.074612,30.553667,1000,83.23
3640,104.074612,30.661465,1000,82.63
3641,104.074612,30.939945,1000,93.59
3642,104.08502,30.41892,1000,86.73
3643,104.08502,30.463835,1000,83.59
3644,104.08502,30.508751,1000,80.96
3645,104.08502,30.517734,1000,81.01
3646,104.08502,30.535701,1000,81.73
3647,104.08502,30.553667,1000,83.39
3648,104.08502,30.679432,1000,83.13
3649,104.08502,30.805196,1000,92.58
3650,104.08502,30.81418,1000,93.9
3651,104.08502,30.823163,1000,95.2
3652,104.08502,30.850113,1000,97.44
3653,104.08502,30.895029,1000,96.92
3654,104.095428,30.347054,1000,88.71
3655,104.095428,30.400953,1000,87.69
3656,104.095428,30.580616,1000,84.73
3657,104.095428,30.706381,1000,86.94
3658,104.095428,30.76028,1000,88.51
3659,104.095428,30.921979,1000,95.68
3660,104.105836,30.374004,1000,88.55
3661,104.105836,30.5896,1000,84.4
3662,104.105836,30.706381,1000,87.45
3663,104.105836,30.76028,1000,88.62
3664,104.105836,30.832146,1000,96.03
3665,104.105836,30.868079,1000,98.09
3666,104.105836,30.930962,1000,95.8
3667,104.105836,30.957912,1000,95.29
3668,104.116244,30.338071,1000,91.63
3669,104.116244,30.356037,1000,90.8
3670,104.116244,30.580616,1000,85.14
3671,104.178692,30.643499,1000,84.49
3672,104.178692,30.697398,1000,88.19
3673,104.178692,30.778247,1000,89.53
3674,104.178692,30.877062,1000,95.09
3675,104.178692,30.948929,1000,95.21
3676,104.1891,30.41892,1000,92.09
3677,104.1891,30.454852,1000,90.19
3678,104.1891,30.508751,1000,84.36
3679,104.1891,30.661465,1000,85.86
3680,104.1891,30.670448,1000,86.12
3681,104.1891,30.778247,1000,89.32
3682,104.1891,30.81418,1000,88.6
3683,104.1891,30.859096,1000,93.52
3684,104.1891,30.921979,1000,95.32
3685,104.199508,30.39197,1000,93.42
3686,104.199508,30.499768,1000,85.54
3687,104.199508,30.56265,1000,83.59
3688,104.199508,30.697398,1000,88.22
3689,104.199508,30.715364,1000,89.13
3690,104.199508,30.957912,1000,94.44
3691,104.209916,30.347054,1000,95.19
3692,104.209916,30.400953,1000,92.24
3693,104.209916,30.409936,1000,91.7
3694,104.209916,30.526717,1000,82.75
3695,104.209916,30.5896,1000,85.75
3696,104.209916,30.706381,1000,88.76
3697,104.209916,30.769264,1000,89.47
3698,104.209916,30.78723,1000,88.4
3699,104.209916,30.877062,1000,92.67
3700,104.209916,30.904012,1000,94.07
3701,104.209916,30.948929,1000,94.16
3702,104.220324,30.517734,1000,84.13
3703,104.220324,30.670448,1000,88.68
3704,104.220324,30.724348,1000,88.69
3705,104.220324,30.832146,1000,87.43
3706,104.220324,30.930962,1000,93.78
3707,104.220324,30.939945,1000,93.71
3708,104.230731,30.490785,1000,87.48
3709,104.230731,30.499768,1000,86.67
3710,104.230731,30.634515,1000,89.57
3711,104.230731,30.679432,1000,88.86
3712,104.230731,30.81418,1000,87.43
3713,104.230731,30.895029,1000,90.72
3714,104.230731,30.930962,1000,93
3715,104.24114,30.409936,1000,89.29
3716,104.24114,30.436886,1000,88.8
3717,104.24114,30.679432,1000,89.49
3718,104.24114,30.724348,1000,87.07
3719,104.24114,30.778247,1000,89.2
3720,104.24114,30.81418,1000,87.49
3721,104.24114,30.948929,1000,92.55
3722,104.355629,30.445869,1000,89.96
3723,104.355629,30.463835,1000,91.66
3724,104.355629,30.499768,1000,92.3
3725,104.355629,30.517734,1000,92.45
3726,104.355629,30.643499,1000,93.22
3727,104.355629,30.715364,1000,91.05
3728,104.355629,30.859096,1000,91.99
3729,104.366037,30.382987,1000,85.49
3730,104.313996,30.76028,1000,89.18
3731,104.313996,30.841129,1000,90.07
3732,104.313996,30.895029,1000,89.03
3733,104.313996,30.904012,1000,89.23
3734,104.324403,30.526717,1000,92.01
3735,104.324403,30.607566,1000,92.23
3736,104.324403,30.724348,1000,88.26
3737,104.324403,30.778247,1000,92.52
3738,104.324403,30.796213,1000,93.38
3739,104.324403,30.904012,1000,89.97
3740,104.334812,30.338071,1000,88.69
3741,104.334812,30.454852,1000,90.56
3742,104.334812,30.490785,1000,92.2
3743,104.334812,30.526717,1000,92.37
3744,104.334812,30.535701,1000,92.37
3745,104.334812,30.56265,1000,91.74
3746,104.334812,30.580616,1000,91.27
3747,104.334812,30.598583,1000,91.79
3748,104.334812,30.625532,1000,92.72
3749,104.334812,30.688415,1000,93.06
3750,104.334812,30.912995,1000,90.89
3751,104.345221,30.382987,1000,85.11
3752,104.345221,30.454852,1000,91.17
3753,104.345221,30.463835,1000,91.75
3754,104.345221,30.481802,1000,92.4
3755,104.345221,30.715364,1000,90.6
3756,104.345221,30.796213,1000,94.79
3757,104.345221,30.850113,1000,91.82
3758,103.835227,30.463835,1000,90.58
3759,103.835227,30.526717,1000,93.73
3760,103.835227,30.688415,1000,88.77
3761,103.835227,30.724348,1000,89.61
3762,103.835227,30.742314,1000,89.95
3763,103.835227,30.769264,1000,91.59
3764,103.845634,30.356037,1000,81.66
3765,103.845634,30.400953,1000,84.48
3766,103.845634,30.445869,1000,88.72
3767,103.845634,30.643499,1000,92.22
3768,103.845634,30.868079,1000,97.69
3769,103.845634,30.895029,1000,97.43
3770,103.856043,30.445869,1000,88.75
3771,103.856043,30.553667,1000,91.66
3772,103.856043,30.670448,1000,88.43
3773,103.856043,30.823163,1000,95.91
3774,103.856043,30.868079,1000,97.44
3775,103.856043,30.921979,1000,96.66
3776,103.866451,30.400953,1000,84.55
3777,103.866451,30.436886,1000,88.64
3778,103.866451,30.463835,1000,91.23
3779,103.866451,30.472818,1000,92.49
3780,103.866451,30.5896,1000,91.94
3781,103.866451,30.877062,1000,97.01
3782,103.866451,30.957912,1000,93.89
3783,103.876859,30.580616,1000,89.91
3784,103.783187,30.778247,1000,93.16
3785,103.783187,30.805196,1000,96.1
3786,103.783187,30.957912,1000,95.85
3787,103.793595,30.436886,1000,89.1
3788,103.793595,30.508751,1000,94.33
3789,103.793595,30.526717,1000,95.77
3790,103.793595,30.535701,1000,95.77
3791,103.793595,30.81418,1000,97.11
3792,103.793595,30.921979,1000,97.33
3793,103.804003,30.553667,1000,96.32
3794,103.804003,30.580616,1000,96.32
3795,103.804003,30.652482,1000,93.05
3796,103.804003,30.688415,1000,92.9
3797,103.804003,30.81418,1000,96.88
3798,103.814411,30.688415,1000,91.49
3799,103.814411,30.751297,1000,90.54
3800,103.814411,30.769264,1000,91.66
3801,103.814411,30.841129,1000,98.34
3802,103.814411,30.877062,1000,98.31
3803,103.824818,30.436886,1000,88.79
3804,103.824818,30.526717,1000,94.31
3805,103.824818,30.571633,1000,95.45
3806,103.824818,30.859096,1000,98.2
3807,104.147468,30.409936,1000,93.19
3808,104.147468,30.41892,1000,92.65
3809,104.147468,30.490785,1000,86.66
3810,104.147468,30.56265,1000,85.14
3811,104.147468,30.625532,1000,83.05
3812,104.157875,30.356037,1000,95.24
3813,104.157875,30.472818,1000,88.7
3814,104.157875,30.508751,1000,84.76
3815,104.157875,30.598583,1000,85.35
3816,104.157875,30.607566,1000,84.58
3817,104.157875,30.670448,1000,83.84
3818,104.157875,30.778247,1000,89.9
3819,104.157875,30.886046,1000,96.22
3820,104.157875,30.904012,1000,95.58
3821,104.157875,30.912995,1000,95.47
3822,104.157875,30.957912,1000,95.56
3823,104.168284,30.382987,1000,94.51
3824,104.168284,30.400953,1000,94.04
3825,104.168284,30.41892,1000,92.85
3826,104.168284,30.445869,1000,91.28
3827,104.168284,30.517734,1000,83.84
3828,104.168284,30.607566,1000,85.08
3829,104.168284,30.616549,1000,84.23
3830,104.168284,30.697398,1000,88.16
3831,104.168284,30.868079,1000,96.18
3832,104.168284,30.921979,1000,95.31
3833,104.438893,30.912995,1000,97.25
3834,104.4493,30.374004,1000,91.63
3835,104.4493,30.400953,1000,91.81
3836,104.4493,30.463835,1000,89.26
3837,104.4493,30.472818,1000,89.02
3838,104.4493,30.499768,1000,88.85
3839,104.4493,30.598583,1000,88.35
3840,104.4493,30.625532,1000,87.58
3841,104.4493,30.679432,1000,89.25
3842,104.4493,30.805196,1000,91.8
3843,104.251548,30.409936,1000,88.59
3844,104.251548,30.517734,1000,86.71
3845,104.251548,30.535701,1000,86.05
3846,104.251548,30.553667,1000,84.85
3847,104.251548,30.571633,1000,84.87
3848,104.251548,30.625532,1000,90.85
3849,104.251548,30.823163,1000,87.45
3850,104.261956,30.400953,1000,88.22
3851,104.261956,30.445869,1000,88.16
3852,104.261956,30.499768,1000,88.75
3853,104.261956,30.517734,1000,87.77
3854,104.261956,30.580616,1000,86.28
3855,104.261956,30.5896,1000,87.59
3856,104.261956,30.81418,1000,88.65
3857,104.261956,30.904012,1000,88.86
3858,104.261956,30.921979,1000,90.46
3859,104.272364,30.400953,1000,87.44
3860,104.272364,30.526717,1000,88.32
3861,104.272364,30.661465,1000,94.68
3862,104.272364,30.724348,1000,85.72
3863,104.272364,30.733331,1000,86.05
3864,104.272364,30.778247,1000,90.31
3865,104.282772,30.445869,1000,87.78
3866,104.282772,30.616549,1000,92.98
3867,104.282772,30.751297,1000,87.89
3868,104.282772,30.76028,1000,89.11
3869,104.282772,30.939945,1000,90.45
3870,104.29318,30.338071,1000,90.64
3871,104.29318,30.409936,1000,86.45
3872,104.29318,30.517734,1000,90.38
3873,104.29318,30.616549,1000,93.01
3874,104.29318,30.859096,1000,87.49
3875,104.29318,30.939945,1000,90.27
3876,104.303587,30.490785,1000,91.22
3877,104.303587,30.580616,1000,89.59
3878,104.303587,30.81418,1000,91.93
3879,104.303587,30.850113,1000,88.42
3880,104.303587,30.939945,1000,90.09
3881,104.313996,30.400953,1000,85.81
3882,104.313996,30.526717,1000,91.69
3883,104.313996,30.544684,1000,91.67
3884,104.313996,30.598583,1000,91.53
3885,104.313996,30.661465,1000,95.23
3886,103.960123,30.499768,1000,85.21
3887,103.960123,30.634515,1000,84.28
3888,103.960123,30.661465,1000,83.56
3889,103.960123,30.751297,1000,88.04
3890,103.960123,30.850113,1000,96.97
3891,103.960123,30.939945,1000,87.73
3892,103.970531,30.356037,1000,83.5
3893,103.970531,30.409936,1000,84.04
3894,103.970531,30.472818,1000,84.4
3895,103.970531,30.733331,1000,86.7
3896,103.970531,30.939945,1000,87.45
3897,103.970531,30.948929,1000,87.64
3898,103.980939,30.616549,1000,83.55
3899,103.980939,30.697398,1000,84.49
3900,103.980939,30.751297,1000,88.14
3901,103.980939,30.805196,1000,93.64
3902,103.991346,30.365021,1000,82.69
3903,103.991346,30.463835,1000,82.09
3904,103.991346,30.499768,1000,82.84
3905,103.991346,30.571633,1000,83.73
3906,103.991346,30.580616,1000,83.32
3907,103.991346,30.5896,1000,83.18
3908,103.991346,30.706381,1000,85.08
3909,104.001755,30.56265,1000,83.87
3910,104.001755,30.652482,1000,83.8
3911,104.001755,30.850113,1000,97.69
3912,104.001755,30.921979,1000,90.01
3913,104.001755,30.948929,1000,88.36
3914,104.012162,30.382987,1000,82.81
3915,104.012162,30.400953,1000,83
3916,104.012162,30.472818,1000,80.65
3917,104.012162,30.508751,1000,82.37
3918,104.012162,30.56265,1000,83.69
3919,104.012162,30.670448,1000,83.27
3920,104.012162,30.904012,1000,92.91
3921,104.022571,30.5896,1000,82.98
3922,104.022571,30.598583,1000,83.09
3923,104.022571,30.652482,1000,83.76
3924,104.022571,30.724348,1000,85.21
3925,104.022571,30.733331,1000,85.96
3926,104.032979,30.409936,1000,83.04
3927,104.032979,30.41892,1000,82.62
3928,104.032979,30.490785,1000,79.87
3929,104.032979,30.706381,1000,84.27
3930,104.032979,30.877062,1000,95.27
3931,104.032979,30.921979,1000,91.03
3932,104.032979,30.948929,1000,89.98
3933,104.116244,30.921979,1000,96.36
3934,104.126652,30.409936,1000,91.8
3935,104.126652,30.436886,1000,90.13
3936,104.126652,30.580616,1000,85.74
3937,104.126652,30.652482,1000,80.33
3938,104.126652,30.706381,1000,88.48
3939,104.126652,30.76028,1000,88.79
3940,104.126652,30.841129,1000,96.43
3941,104.137059,30.454852,1000,89.68
3942,104.137059,30.56265,1000,85.22
3943,104.137059,30.634515,1000,81.71
3944,104.137059,30.76028,1000,88.84
3945,104.137059,30.778247,1000,90.47
3946,104.137059,30.850113,1000,97.17
3947,103.731147,30.338071,1000,78.22
3948,103.731147,30.436886,1000,88.82
3949,103.731147,30.634515,1000,93.12
3950,103.731147,30.670448,1000,96.08
3951,103.731147,30.850113,1000,98.95
3952,103.731147,30.877062,1000,98.24
3953,103.741555,30.365021,1000,76.58
3954,103.741555,30.625532,1000,92.95
3955,103.741555,30.78723,1000,95.1
3956,103.741555,30.81418,1000,97.03
3957,103.741555,30.850113,1000,99.09
3958,103.751962,30.526717,1000,95.8
3959,103.751962,30.580616,1000,94.6
3960,103.751962,30.607566,1000,93.04
3961,103.751962,30.643499,1000,93.81
3962,103.762371,30.580616,1000,95.06
3963,103.762371,30.598583,1000,93.59
3964,103.762371,30.616549,1000,93.33
3965,103.762371,30.652482,1000,94.22
3966,103.762371,30.886046,1000,98.85
3967,103.762371,30.930962,1000,96.46
3968,103.772779,30.338071,1000,74.02
3969,103.772779,30.454852,1000,89.71
3970,103.772779,30.508751,1000,94.29
3971,103.772779,30.697398,1000,95.78
3972,103.772779,30.742314,1000,92.44
3973,103.772779,30.751297,1000,91.58
3974,103.772779,30.76028,1000,90.93
3975,103.772779,30.78723,1000,94.64
3976,103.772779,30.930962,1000,96.78
3977,103.783187,30.338071,1000,74.37
3978,103.783187,30.39197,1000,82.15
3979,103.783187,30.427903,1000,88.52
3980,103.783187,30.544684,1000,96.73
3981,103.783187,30.643499,1000,93.9
3982,104.366037,30.41892,1000,87.96
3983,104.366037,30.553667,1000,92.42
3984,104.366037,30.733331,1000,89.24
